dry_bulb_f,rel_humidity_pct,wind_m_s,month,recovery_eff_frac,evap_gpm,drift_gpm,blowdown_gpm,recovered_gpm,net_makeup_gpm,recovery_pct_of_evap
46.66382596676234,29.282814383733736,2.665053757902318,1,0.4464140719186687,2000.0,100.0,500.0,892.8281438373374,1707.1718561626626,44.641407191866875
50.483081536732755,51.18197909501433,1.2161909639802915,4,0.5559098954750716,2000.0,100.0,500.0,1111.8197909501432,1488.1802090498568,55.590989547507164
64.40955373553582,33.41313619387053,8.54681868216068,7,0.46706568096935264,2000.0,100.0,500.0,934.1313619387053,1665.8686380612949,46.706568096935264
77.4885009315104,29.780796596195025,7.836072385885941,2,0.44890398298097517,2000.0,100.0,500.0,897.8079659619503,1702.1920340380498,44.890398298097516
84.03245658514513,17.449313017141442,8.197879255649035,1,0.37358295917297857,2000.0,100.0,500.0,747.1659183459572,1852.8340816540428,37.35829591729786
78.32761825236244,48.07232109974328,1.3203574865902046,8,0.5403616054987164,2000.0,100.0,500.0,1080.7232109974327,1519.2767890025673,54.03616054987164
45.87308849071373,46.03619405896223,3.6243066307689045,11,0.5301809702948111,2000.0,100.0,500.0,1060.3619405896222,1539.6380594103778,53.01809702948111
79.79302668439925,56.140549276103876,2.6287702499702026,5,0.5807027463805193,2000.0,100.0,500.0,1161.4054927610387,1438.5945072389613,58.070274638051934
50.181537628174304,27.842647834792313,6.544095665170415,11,0.43921323917396154,2000.0,100.0,500.0,878.4264783479231,1721.573521652077,43.92132391739615
77.44678235252138,42.46740677123882,7.3911124983698056,5,0.5123370338561941,2000.0,100.0,500.0,1024.6740677123883,1575.3259322876117,51.233703385619414
68.31886842286255,25.728829747287257,8.634216995863914,7,0.42864414873643625,2000.0,100.0,500.0,857.2882974728725,1742.7117025271275,42.864414873643625
80.36540154504357,14.822465020708393,0.005618750028566488,7,0.37291618941443105,2000.0,100.0,500.0,745.8323788288621,1854.1676211711379,37.291618941443105
88.62842403927607,55.364736667684525,1.2021522491548264,12,0.5332742391506887,2000.0,100.0,500.0,1066.5484783013774,1533.4515216986226,53.32742391506887
45.7020924474543,47.69024542027302,1.1658031324932583,7,0.5384512271013651,2000.0,100.0,500.0,1076.90245420273,1523.09754579727,53.84512271013651
61.61193545684738,5.92138814739967,5.1684419889972855,2,0.3296069407369983,2000.0,100.0,500.0,659.2138814739966,1940.7861185260035,32.960694073699834
48.90493171910958,30.253199548968873,7.936544522827496,9,0.4512659977448443,2000.0,100.0,500.0,902.5319954896886,1697.4680045103114,45.126599774484426
89.8913865234591,39.34457776350476,2.1226208441148433,11,0.45373170554451964,2000.0,100.0,500.0,907.4634110890393,1692.5365889109607,45.37317055445197
84.05254905613025,49.76331387097006,5.118051530197487,11,0.5293556412412334,2000.0,100.0,500.0,1058.7112824824667,1541.2887175175333,52.93556412412334
73.6606873882555,27.288141075599004,5.646256562304597,9,0.436440705377995,2000.0,100.0,500.0,872.88141075599,1727.1185892440099,43.6440705377995
49.56467420835278,27.301369502819156,3.9096503912647695,8,0.43650684751409574,2000.0,100.0,500.0,873.0136950281915,1726.9863049718085,43.65068475140957
47.22127416065428,10.339671056051987,4.993266587504486,9,0.3516983552802599,2000.0,100.0,500.0,703.3967105605198,1896.6032894394802,35.16983552802599
48.22503190649668,39.5131445781872,3.702323527861797,8,0.49756572289093604,2000.0,100.0,500.0,995.1314457818721,1604.8685542181279,49.756572289093604
46.73700284355285,34.62827082980019,7.109719858509569,11,0.4731413541490009,2000.0,100.0,500.0,946.2827082980018,1653.7172917019982,47.314135414900086
109.79907699949172,28.676075405925907,6.558192769976308,11,0.32777252457189554,2000.0,100.0,500.0,655.5450491437911,1944.454950856209,32.777252457189554
79.25651367518645,41.38154249026835,6.853988644380298,2,0.5069077124513417,2000.0,100.0,500.0,1013.8154249026834,1586.1845750973166,50.69077124513417
94.40067107971569,44.176602422660935,3.508284783948925,3,0.4552486939893211,2000.0,100.0,500.0,910.4973879786422,1689.502612021358,45.52486939893211
50.50281833352,42.250556361135644,1.9571151889739435,1,0.5112527818056781,2000.0,100.0,500.0,1022.5055636113563,1577.4944363886439,51.12527818056781
85.91152976486646,9.901793074365186,9.80605165674062,1,0.3314303046678477,2000.0,100.0,500.0,662.8606093356954,1937.1393906643048,33.143030466784765
60.38249514911101,37.68269858819474,5.483177552360415,12,0.4884134929409737,2000.0,100.0,500.0,976.8269858819474,1623.1730141180526,48.84134929409737
106.79287745790504,48.57739990512806,4.721889064968961,11,0.41561383207256336,2000.0,100.0,500.0,831.2276641451267,1768.7723358548733,41.561383207256334
96.50967471655335,43.52671442742598,9.359887771382807,8,0.4428564055265537,2000.0,100.0,500.0,885.7128110531074,1714.2871889468925,44.28564055265537
44.48645645824948,36.86115454798079,5.446540257634006,11,0.4843057727399039,2000.0,100.0,500.0,968.6115454798078,1631.3884545201922,48.43057727399039
80.14973806048427,28.574771102797968,4.701903986558028,8,0.44229359863255613,2000.0,100.0,500.0,884.5871972651123,1715.4128027348877,44.22935986325561
93.75457648649058,16.897325370213252,4.099495176835114,6,0.3382126830768284,2000.0,100.0,500.0,676.4253661536568,1923.5746338463432,33.82126830768284
52.35521731217095,20.107667396705185,7.005039581753475,6,0.4005383369835259,2000.0,100.0,500.0,801.0766739670519,1798.9233260329481,40.05383369835259
61.805689207114426,34.57508441510896,6.7967351922601615,2,0.4728754220755447,2000.0,100.0,500.0,945.7508441510895,1654.2491558489105,47.28754220755447
46.55906782016353,39.309420594349774,5.523339917224225,2,0.4965471029717488,2000.0,100.0,500.0,993.0942059434976,1606.9057940565024,49.65471029717488
82.23159942714096,42.52208050066395,2.7356688761678374,3,0.5026009180483068,2000.0,100.0,500.0,1005.2018360966135,1594.7981639033865,50.26009180483067
65.93822071643483,32.324777984765134,3.039885901197522,11,0.46162388992382564,2000.0,100.0,500.0,923.2477798476513,1676.7522201523489,46.16238899238256
107.97153156038199,42.396163455478785,9.98039010057576,7,0.38667305087552695,2000.0,100.0,500.0,773.3461017510539,1826.653898248946,38.66730508755269
62.43539998104489,11.707608453520436,0.3085945433467663,1,0.35853804226760216,2000.0,100.0,500.0,717.0760845352044,1882.9239154647958,35.85380422676022
52.633984440979134,54.38095511095943,9.841542723685635,12,0.5719047755547971,2000.0,100.0,500.0,1143.8095511095942,1456.1904488904058,57.19047755547971
94.06577553535254,47.901880913172576,1.590092223788353,5,0.47310899545730545,2000.0,100.0,500.0,946.2179909146109,1653.782009085389,47.31089954573054
70.1823749383174,12.020828379030673,3.7903435758027393,11,0.36010414189515333,2000.0,100.0,500.0,720.2082837903066,1879.7917162096933,36.01041418951533
50.47349108380553,36.69895507442986,6.1988431457843385,12,0.48349477537214924,2000.0,100.0,500.0,966.9895507442985,1633.0104492557016,48.34947753721492
58.04932929076489,58.77260650158175,9.961217361039036,5,0.5938630325079087,2000.0,100.0,500.0,1187.7260650158175,1412.2739349841825,59.386303250790874
58.45223674747848,20.422799446966117,8.485110447513511,7,0.4021139972348306,2000.0,100.0,500.0,804.2279944696612,1795.772005530339,40.21139972348306
55.487840490814065,18.095232774330412,4.009379280870451,12,0.390476163871652,2000.0,100.0,500.0,780.9523277433041,1819.047672256696,39.0476163871652
55.91933634346054,47.55505947948764,8.804049085318459,4,0.5377752973974381,2000.0,100.0,500.0,1075.5505947948764,1524.4494052051236,53.77752973974383
101.6925541926771,11.812325188177029,7.158304096051609,1,0.29090819287259284,2000.0,100.0,500.0,581.8163857451857,2018.1836142548143,29.090819287259283
57.94075394592792,12.648065596385814,3.662758817680797,6,0.363240327981929,2000.0,100.0,500.0,726.480655963858,1873.519344036142,36.3240327981929
81.07967666584723,56.02384007476067,6.048278081657138,7,0.5746387151883346,2000.0,100.0,500.0,1149.2774303766694,1450.7225696233306,57.463871518833464
67.46544336589773,17.890152733669577,8.80660543196034,7,0.3894507636683479,2000.0,100.0,500.0,778.9015273366958,1821.0984726633042,38.94507636683479
95.7664030166988,10.498734501537013,1.2730989518720959,10,0.30386504611875154,2000.0,100.0,500.0,607.7300922375031,1992.269907762497,30.386504611875154
73.88832393847832,32.976127688951635,5.209620122541052,3,0.4648806384447582,2000.0,100.0,500.0,929.7612768895164,1670.2387231104835,46.48806384447582
79.7042678803534,13.606858433578829,6.099455218376787,11,0.36803429216789413,2000.0,100.0,500.0,736.0685843357883,1863.9314156642117,36.80342921678941
80.67477541997965,52.36892148370566,8.274887939625199,5,0.5585273167728545,2000.0,100.0,500.0,1117.054633545709,1482.945366454291,55.85273167728545
107.25923772005196,50.124775304194216,9.194769696206334,6,0.41928998900728126,2000.0,100.0,500.0,838.5799780145625,1761.4200219854374,41.928998900728125
57.6575334734291,40.595957410606836,9.577238585859,2,0.5029797870530341,2000.0,100.0,500.0,1005.9595741060683,1594.0404258939316,50.297978705303414
77.69413562399421,38.08387810567674,3.7764589344381316,9,0.4904193905283837,2000.0,100.0,500.0,980.8387810567674,1619.1612189432326,49.041939052838366
89.67319083032632,42.00824527997821,0.3063067216203974,3,0.4668711228997676,2000.0,100.0,500.0,933.7422457995352,1666.2577542004647,46.68711228997676
81.59625333744768,18.053685859325828,0.7126389738005845,12,0.38481746557243357,2000.0,100.0,500.0,769.6349311448671,1830.365068855133,38.481746557243355
50.666467840426634,10.254805898861303,7.956233669723142,6,0.3512740294943065,2000.0,100.0,500.0,702.548058988613,1897.4519410113871,35.127402949430646
105.2630708294783,20.197503276861454,5.026110924940265,5,0.3123484761379655,2000.0,100.0,500.0,624.696952275931,1975.303047724069,31.23484761379655
77.95432099518024,7.053819387638577,5.973187103381997,5,0.3352690969381929,2000.0,100.0,500.0,670.5381938763858,1929.4618061236142,33.52690969381929
56.81282117928747,5.345991058601151,9.965432141965621,7,0.32672995529300575,2000.0,100.0,500.0,653.4599105860115,1946.5400894139884,32.67299552930057
91.71965757333203,54.887383794998776,8.973288041551909,2,0.5155301340811593,2000.0,100.0,500.0,1031.0602681623186,1568.9397318376814,51.55301340811593
60.79648359711423,13.429464715406022,0.47659986558557965,11,0.36714732357703006,2000.0,100.0,500.0,734.2946471540602,1865.7053528459398,36.71473235770301
52.11313629892798,47.748103524562765,0.4182488033794596,4,0.5387405176228138,2000.0,100.0,500.0,1077.4810352456277,1522.5189647543723,53.87405176228138
52.56190632507328,41.82207552803534,1.062039740509324,2,0.5091103776401766,2000.0,100.0,500.0,1018.2207552803533,1581.7792447196466,50.911037764017664
85.76040167165092,44.98554751489137,2.8865476799367604,10,0.4984695346755333,2000.0,100.0,500.0,996.9390693510666,1603.0609306489334,49.84695346755333
92.18112179127053,39.42987739954291,8.001267426745498,12,0.4441608112223114,2000.0,100.0,500.0,888.3216224446228,1711.6783775553772,44.41608112223114
101.25857798588837,5.765762326573541,9.656930782500083,7,0.26766252344195496,2000.0,100.0,500.0,535.3250468839099,2064.6749531160904,26.766252344195497
88.45979321782707,40.8875400443545,0.11554904587554704,10,0.46709761216418866,2000.0,100.0,500.0,934.1952243283773,1665.8047756716228,46.70976121641887
76.28971058851815,58.226678132372676,0.29403514218386495,8,0.5911333906618633,2000.0,100.0,500.0,1182.2667813237267,1417.7332186762733,59.113339066186334
51.20790535311505,47.43971278485442,6.5181636350848295,9,0.5371985639242721,2000.0,100.0,500.0,1074.3971278485442,1525.6028721514558,53.71985639242721
62.29484079348004,17.83098841975906,3.4716573366812034,11,0.3891549420987953,2000.0,100.0,500.0,778.3098841975906,1821.6901158024093,38.91549420987953
51.34893367479193,9.449238142054702,5.530311020306714,3,0.34724619071027346,2000.0,100.0,500.0,694.492381420547,1905.507618579453,34.72461907102735
93.36941317526583,35.164592450945705,5.231886818167131,7,0.42016006667393263,2000.0,100.0,500.0,840.3201333478653,1759.6798666521347,42.01600666739326
106.70897325049232,38.82122437832079,6.850326191683228,12,0.3786317839571647,2000.0,100.0,500.0,757.2635679143293,1842.7364320856707,37.86317839571647
44.0008983206518,28.165620296464365,0.8281545217888975,1,0.4408281014823218,2000.0,100.0,500.0,881.6562029646436,1718.3437970353564,44.082810148232184
61.199078430848175,10.55326467008559,2.3851313307011903,7,0.3527663233504279,2000.0,100.0,500.0,705.5326467008558,1894.4673532991442,35.27663233504279
67.37376137828115,35.53031342890599,4.928406760523161,10,0.47765156714452994,2000.0,100.0,500.0,955.3031342890599,1644.69686571094,47.76515671445299
89.23180699463163,26.572416693255494,4.928394827070304,11,0.397896215380048,2000.0,100.0,500.0,795.792430760096,1804.207569239904,39.7896215380048
65.64233984321244,17.36260608847688,9.199017430645778,11,0.3868130304423844,2000.0,100.0,500.0,773.6260608847688,1826.3739391152312,38.68130304423844
63.71183941618011,40.73285135615444,2.5088137205690075,10,0.5036642567807722,2000.0,100.0,500.0,1007.3285135615444,1592.6714864384558,50.36642567807722
48.79092272975434,21.679780973548546,1.782760570740084,5,0.4083989048677427,2000.0,100.0,500.0,816.7978097354854,1783.2021902645147,40.83989048677427
70.91168887722174,48.64727638911289,4.621275429253384,5,0.5432363819455645,2000.0,100.0,500.0,1086.4727638911288,1513.5272361088712,54.323638194556445
61.01744898114836,20.384745112735843,4.381869026995132,7,0.40192372556367917,2000.0,100.0,500.0,803.8474511273583,1796.1525488726415,40.192372556367914
73.88207470646933,25.481552507711648,8.711025406937509,1,0.4274077625385582,2000.0,100.0,500.0,854.8155250771165,1745.1844749228835,42.74077625385582
56.91861397466548,35.60799528136083,9.986259145771342,2,0.4780399764068042,2000.0,100.0,500.0,956.0799528136083,1643.9200471863917,47.80399764068042
69.81389657622474,10.288388397568234,1.6946567259827106,2,0.3514419419878411,2000.0,100.0,500.0,702.8838839756822,1897.1161160243178,35.14419419878411
53.092937548082446,45.9537200588602,4.057551452625685,3,0.529768600294301,2000.0,100.0,500.0,1059.537200588602,1540.462799411398,52.97686002943009
94.17115623419404,54.00041379148049,4.728139257258634,4,0.499323170693572,2000.0,100.0,500.0,998.646341387144,1601.353658612856,49.932317069357204
43.93953407431052,6.176435187365222,2.2492753920867017,11,0.3308821759368261,2000.0,100.0,500.0,661.7643518736522,1938.2356481263478,33.088217593682614
102.45378607302865,35.046218796178934,7.654388135737168,1,0.3818621424352837,2000.0,100.0,500.0,763.7242848705674,1836.2757151294327,38.18621424352837
80.81249625010496,29.704050756027996,1.57416810206367,7,0.4453315698175807,2000.0,100.0,500.0,890.6631396351614,1709.3368603648387,44.53315698175807
47.545357597529275,33.12090284945481,5.908886102591272,8,0.465604514247274,2000.0,100.0,500.0,931.209028494548,1668.790971505452,46.560451424727404
92.10718964499648,57.05968728853465,8.831237069038426,9,0.5232931437145238,2000.0,100.0,500.0,1046.5862874290476,1553.4137125709524,52.329314371452384
63.77369778717913,27.59117089114766,2.794214647277824,6,0.43795585445573826,2000.0,100.0,500.0,875.9117089114765,1724.0882910885234,43.79558544557383
56.62617982846831,26.608270226155106,5.634398226334624,10,0.4330413511307755,2000.0,100.0,500.0,866.082702261551,1733.917297738449,43.30413511307755
97.68055910189108,44.347354511893364,2.176748285813689,3,0.4410215414343757,2000.0,100.0,500.0,882.0430828687514,1717.9569171312487,44.10215414343757
106.20754623491065,47.1138780639517,6.304745087939358,5,0.4127547441801887,2000.0,100.0,500.0,825.5094883603774,1774.4905116396226,41.275474418018874
67.67437947268134,38.349177033938396,8.20614692482432,1,0.491745885169692,2000.0,100.0,500.0,983.491770339384,1616.508229660616,49.174588516969195
42.40264656025278,41.325967552137456,3.897011566780572,2,0.5066298377606873,2000.0,100.0,500.0,1013.2596755213746,1586.7403244786256,50.66298377606873
79.5192338934311,6.345716232150644,9.98096421965699,3,0.3317285811607532,2000.0,100.0,500.0,663.4571623215064,1936.5428376784935,33.17285811607532
47.924173949795964,23.476023263127203,5.1928293050554375,7,0.41738011631563604,2000.0,100.0,500.0,834.7602326312721,1765.2397673687278,41.7380116315636
97.79995574275247,35.81368673655119,4.906380228153867,9,0.4044537106563564,2000.0,100.0,500.0,808.9074213127128,1791.0925786872872,40.44537106563564
47.40776268000415,12.834077963376103,2.4560831267450056,9,0.3641703898168805,2000.0,100.0,500.0,728.340779633761,1871.659220366239,36.41703898168805
43.63827158645807,22.437080586037286,4.12792455803642,12,0.4121854029301864,2000.0,100.0,500.0,824.3708058603728,1775.629194139627,41.21854029301864
92.55846834631706,26.341189593420932,9.659804829723818,8,0.38426724999556494,2000.0,100.0,500.0,768.5344999911299,1831.46550000887,38.42672499955649
95.52112988907331,50.34696999894403,3.706078076153295,4,0.4768038026226264,2000.0,100.0,500.0,953.6076052452528,1646.3923947547473,47.68038026226264
65.42222588444133,38.876994917833905,1.8084118395602533,4,0.4943849745891695,2000.0,100.0,500.0,988.7699491783391,1611.2300508216608,49.438497458916956
79.74107874233921,47.60684827939748,2.498112538698327,7,0.5380342413969874,2000.0,100.0,500.0,1076.068482793975,1523.931517206025,53.80342413969874
65.6330717090038,19.620122822032048,0.003550302943408079,4,0.39810061411016023,2000.0,100.0,500.0,796.2012282203204,1803.7987717796796,39.81006141101602
53.84556796151772,14.632864778584835,0.1784199251842944,6,0.37316432389292414,2000.0,100.0,500.0,746.3286477858483,1853.6713522141517,37.316432389292416
40.420335907737794,46.0218007508115,7.029732952621751,3,0.5301090037540575,2000.0,100.0,500.0,1060.2180075081149,1539.7819924918851,53.01090037540575
56.74205456528972,11.797755129041567,2.5190151416939632,1,0.3589887756452078,2000.0,100.0,500.0,717.9775512904156,1882.0224487095843,35.89887756452078
104.38577551454665,55.15208934281998,9.271293905597197,3,0.4529072529315049,2000.0,100.0,500.0,905.8145058630098,1694.1854941369902,45.290725293150494
69.03806836928392,27.81441508686494,9.999168097495586,5,0.43907207543432475,2000.0,100.0,500.0,878.1441508686495,1721.8558491313506,43.90720754343248
70.76128348445994,47.79637304141944,7.681122495041875,7,0.5389818652070972,2000.0,100.0,500.0,1077.9637304141945,1522.0362695858055,53.89818652070972
103.21471853902784,9.272029611272234,5.00621173811593,8,0.27600443124154733,2000.0,100.0,500.0,552.0088624830946,2047.9911375169054,27.600443124154733
45.21723571914123,12.394185300227726,9.786571618647763,1,0.36197092650113866,2000.0,100.0,500.0,723.9418530022773,1876.0581469977228,36.197092650113866
90.50200978421321,34.34762445951475,6.742656531889565,6,0.4283888865079632,2000.0,100.0,500.0,856.7777730159264,1743.2222269840736,42.83888865079632
50.867708988920874,31.45765551623255,9.532562511072225,1,0.45728827758116275,2000.0,100.0,500.0,914.5765551623255,1685.4234448376747,45.728827758116275
43.606268420894914,29.094695800330626,5.756373699620232,3,0.4454734790016531,2000.0,100.0,500.0,890.9469580033062,1709.0530419966938,44.54734790016531
44.66672565087822,46.497722339051066,4.858673792849503,3,0.5324886116952553,2000.0,100.0,500.0,1064.9772233905105,1535.0227766094895,53.24886116952553
72.55503152881846,43.96814418085513,1.5113944885612474,2,0.5198407209042756,2000.0,100.0,500.0,1039.6814418085512,1560.3185581914488,51.98407209042756
64.45623553481329,27.927203957017763,7.220569367764033,10,0.4396360197850888,2000.0,100.0,500.0,879.2720395701776,1720.7279604298224,43.96360197850888
55.908992648741446,52.43510792039074,7.616840017713838,10,0.5621755396019537,2000.0,100.0,500.0,1124.3510792039074,1475.6489207960926,56.21755396019537
73.57213136215296,55.618547664302874,8.062178534224472,5,0.5780927383215143,2000.0,100.0,500.0,1156.1854766430286,1443.8145233569714,57.80927383215143
71.72565570834912,54.63724713874992,5.121509762769861,3,0.5731862356937496,2000.0,100.0,500.0,1146.3724713874992,1453.6275286125008,57.318623569374964
101.41857382063617,23.327881938695604,1.1114574013915601,3,0.3385559676038002,2000.0,100.0,500.0,677.1119352076004,1922.8880647923997,33.85559676038002
76.5336610617059,8.445766710227927,2.1233031035405006,5,0.34222883355113964,2000.0,100.0,500.0,684.4576671022793,1915.5423328977208,34.222883355113964
82.89335851221179,32.84666240132698,5.198181093899911,8,0.4524803697133515,2000.0,100.0,500.0,904.960739426703,1695.039260573297,45.24803697133515
62.86975940860859,39.328216039964396,2.9752530522606966,1,0.49664108019982195,2000.0,100.0,500.0,993.2821603996439,1606.717839600356,49.664108019982194
50.54865701406433,14.784195904749401,1.1885381002636797,12,0.37392097952374703,2000.0,100.0,500.0,747.841959047494,1852.1580409525059,37.392097952374705
97.456531737284,18.795292568437063,7.288345994766856,8,0.3337986648528947,2000.0,100.0,500.0,667.5973297057894,1932.4026702942106,33.37986648528947
64.41489874804623,13.437340990834997,8.176950356432576,1,0.367186704954175,2000.0,100.0,500.0,734.37340990835,1865.62659009165,36.7186704954175
81.5944950877509,30.16491270634984,0.844082443561015,10,0.44453473495184703,2000.0,100.0,500.0,889.0694699036941,1710.930530096306,44.4534734951847
69.45875320996942,30.75725496890759,1.9618017589452563,10,0.45378627484453793,2000.0,100.0,500.0,907.5725496890759,1692.427450310924,45.378627484453794
65.30560820443509,30.329520527524494,9.274018557756676,7,0.45164760263762244,2000.0,100.0,500.0,903.2952052752448,1696.7047947247552,45.16476026376225
99.30731428037747,54.70394289109962,9.952355005591228,4,0.47662986744188246,2000.0,100.0,500.0,953.259734883765,1646.7402651162352,47.662986744188245
85.85149043716632,27.545571610279328,7.978648623394874,5,0.41531595476604255,2000.0,100.0,500.0,830.631909532085,1769.368090467915,41.53159547660425
100.78353847351482,39.03147391549573,6.99176650195856,9,0.40511004996822186,2000.0,100.0,500.0,810.2200999364437,1789.7799000635564,40.51100499682219
93.22354467920479,42.915935578623454,1.8637442428111306,2,0.45503971347885086,2000.0,100.0,500.0,910.0794269577017,1689.9205730422982,45.503971347885084
108.06580681028127,50.77181357156388,6.11095097389026,10,0.4178446788698941,2000.0,100.0,500.0,835.6893577397883,1764.3106422602118,41.78446788698941
76.0382081976887,56.74895186416191,6.394166176329691,2,0.5837447593208095,2000.0,100.0,500.0,1167.489518641619,1432.510481358381,58.37447593208095
56.481679871208044,38.66297069281802,1.327496014266788,3,0.4933148534640901,2000.0,100.0,500.0,986.6297069281802,1613.3702930718198,49.33148534640901
41.79670650755032,22.33684425669548,5.629394543094566,7,0.41168422128347737,2000.0,100.0,500.0,823.3684425669547,1776.6315574330451,41.168422128347736
75.65006249759723,49.24939339677203,2.534319298368759,8,0.5462469669838601,2000.0,100.0,500.0,1092.4939339677203,1507.5060660322797,54.62469669838601
105.46668056537968,42.62759744814789,5.450843221583241,6,0.3987936766792988,2000.0,100.0,500.0,797.5873533585976,1802.4126466414023,39.879367667929884
61.639890348301755,17.97539160000533,5.6989374599799705,12,0.38987695800002664,2000.0,100.0,500.0,779.7539160000533,1820.2460839999467,38.98769580000266
48.492072355381175,37.093470274535775,3.970034146246424,2,0.4854673513726789,2000.0,100.0,500.0,970.9347027453578,1629.0652972546422,48.54673513726789
97.25439074940294,31.87198095896094,0.9756659446195048,8,0.3900076209903464,2000.0,100.0,500.0,780.0152419806928,1819.9847580193073,39.00076209903464
85.13011100706291,40.04411388025954,4.45499617224934,7,0.4777664327221551,2000.0,100.0,500.0,955.5328654443101,1644.4671345556899,47.77664327221551
96.09331872132312,38.937605568494575,1.638525335029044,6,0.4250277719701707,2000.0,100.0,500.0,850.0555439403414,1749.9444560596585,42.502777197017075
106.15525828481444,27.492969439177166,3.623766703670631,1,0.3373472940927022,2000.0,100.0,500.0,674.6945881854044,1925.3054118145956,33.73472940927022
72.08119973291313,50.02228033353373,4.263117249810584,5,0.5501114016676686,2000.0,100.0,500.0,1100.2228033353372,1499.7771966646628,55.01114016676686
71.35070872414329,37.473174668326244,2.8714398642164007,2,0.4873658733416312,2000.0,100.0,500.0,974.7317466832624,1625.2682533167376,48.73658733416312
102.55696669445982,44.63117213328897,2.1480865848272623,1,0.4198987790721308,2000.0,100.0,500.0,839.7975581442616,1760.2024418557385,41.98987790721308
99.78293787434643,50.77418494556502,2.7558288332232372,8,0.4579954764027231,2000.0,100.0,500.0,915.9909528054462,1684.0090471945537,45.79954764027231
50.348151372738975,13.053165071062228,8.802724034786593,8,0.3652658253553111,2000.0,100.0,500.0,730.5316507106222,1869.4683492893778,36.52658253553111
109.61091164016378,21.218614591609867,9.17558187334882,5,0.30087619457391973,2000.0,100.0,500.0,601.7523891478395,1998.2476108521605,30.087619457391973
97.81793037762235,17.56643696107056,4.380806231860954,6,0.32736647471855207,2000.0,100.0,500.0,654.7329494371041,1945.2670505628957,32.73664747185521
89.00449551833573,54.64621145094678,2.7361994501218945,12,0.5280665630020492,2000.0,100.0,500.0,1056.1331260040986,1543.8668739959014,52.80665630020492
70.69821798506331,16.20567543630518,2.4874879111420176,10,0.38102837718152593,2000.0,100.0,500.0,762.0567543630518,1837.9432456369482,38.10283771815259
96.15743084037743,41.30798735459868,8.781255958867488,6,0.4349265768053789,2000.0,100.0,500.0,869.8531536107578,1730.1468463892422,43.49265768053789
